filename,image_filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00010.wav,blues00010.png,661794,0.3039933145046234,0.094702937,0.14286506175994873,0.009200277,1409.9552556449528,205666.83869504117,1512.310265153822,145008.8050972316,2765.9008052675463,1427843.9419451917,0.062958826,0.000441534,-0.000111032,0.021768108010292053,8.666360372444615e-05,0.003975489,161.4990234,-173.7924957,8144.119141,137.18670654296875,1083.6903076171875,-23.72404861,1028.671142578125,26.978431701660156,495.5482482910156,-16.65769577,289.8266296386719,4.180882453918457,160.6587371826172,-12.55992985,150.32725524902344,5.832184314727783,82.51726531982422,-2.874319077,108.60828399658203,-1.19741869,65.78220367,-1.954835176,55.650691986083984,1.801500678062439,57.91913604736328,-2.989647627,93.91384125,-1.866656542,40.12171936035156,-0.792742908,49.72378921508789,-3.015966654,63.069183349609375,-0.440053701,57.07331466674805,-1.994551659,55.65847396850586,-0.748470068,47.18049240112305,-4.991313457,46.59056473,blues
blues.00011.wav,blues00011.png,661794,0.36715206503868103,0.10232875496149063,0.06574069,0.00249991,1352.6596654421637,512135.08985637454,1756.7797951648831,220626.7919778174,2880.7778626196346,2933408.1822738056,0.043930584759280744,0.001895712,8.720840924070217e-06,0.005011768,-1.42E-05,0.000633674,161.4990234,-287.9237366,5931.473145,124.01875305175781,996.1501465,5.469891548156738,302.2088623046875,33.65740966796875,344.6201477050781,1.0954971313476562,441.3497314453125,14.705334663391113,235.3822784423828,-4.877008438,149.72422790527344,8.670524597167969,189.38526916503906,0.7854049801826477,148.72994995117188,6.579526901245117,114.26256561279297,-4.874973774,93.77970123291016,-3.178223848,84.17617797851562,-5.536157608,65.99601745605469,-6.784435749,60.72539520263672,-2.648156166,55.425777435302734,-2.994558811,54.57680892944336,-3.386818171,39.84064483642578,-1.852647424,46.74970626831055,1.8399630784988403,37.06648254394531,-4.890803337,28.149181365966797,blues
blues.00012.wav,blues00012.png,661794,0.26939111948013306,0.093901649,0.11904605478048325,0.004052797,1360.6411972395076,257065.3900102305,1567.565225,45236.51136,2738.6387375833815,952898.8673584291,0.069095007,0.002380562,-2.90E-06,0.012530157342553139,-5.91E-05,0.002633025,184.5703125,-207.2233124,4575.482422,132.83055114746094,666.2898559570312,-15.4288435,934.8248291015625,60.970924377441406,331.4803161621094,0.7298721075057983,313.2835693359375,12.437646865844727,101.28253936767578,1.1827995777130127,108.5778809,-1.546623349,111.48052215576172,-17.87943649,96.59264373779297,8.352728843688965,95.06179809570312,-2.458161592,139.63650512695312,-0.603385031,92.78259277,0.3859608769416809,86.47475433,2.599546194076538,53.72135925292969,-5.179266453,45.844818115234375,-9.523479462,69.26906586,-9.242835045,63.71742630004883,-2.855027676,68.79476165771484,-1.427161813,112.21908569335938,-5.931977749,91.43898773,blues
blues.00013.wav,blues00013.png,661794,0.2647128105163574,0.091175742,0.113169827,0.004188918,1324.2932181481017,171474.99311974036,1828.0392544027388,78278.56675801503,2710.269200442285,1074400.2790944183,0.051401703,0.001255388,-1.60E-05,0.012680718675255775,-6.10E-05,0.001604579,107.6660156,-209.8261566,1969.7921142578125,124.46321868896484,541.6416016,10.342453956604004,662.9674072265625,47.01090621948242,148.64797973632812,6.508125305175781,102.0747299194336,15.410517692565918,146.40342712402344,-2.005107403,69.79351806640625,6.706564426422119,76.44962310791016,-21.55763245,96.33168029785156,10.718406677246094,95.94818878173828,-5.523688316,90.61988830566406,-2.199805498,59.18162536621094,-3.034864902,52.44147491455078,8.644536972045898,71.74049377441406,-0.303720623,68.46069336,-0.637948096,88.57669067382812,-2.938426256,97.40618896484375,-1.704516411,104.26873016357422,-1.768188953,88.86835479736328,-7.762180805,113.92415618896484,blues
blues.00014.wav,blues00014.png,661794,0.32903632521629333,0.10811145603656769,0.067054532,0.00271697,1171.8482269140322,147278.54589291432,1705.5192986171533,96584.44336663422,2344.2463815073957,877596.5561965703,0.045036675850734724,0.001559971,-0.000118958,0.00471706,-0.000197333,0.001199741,151.99908088235293,-305.6547241,8194.195313,113.08634185791016,683.2160645,12.11442756652832,1462.4244384765625,45.03370285,224.9457244873047,17.76282501220703,250.1339874267578,14.573328971862793,154.8947754,4.159430027008057,157.2236785888672,0.2135447859764099,167.2480926513672,-7.026994705,97.64789581298828,13.64199161529541,76.81679535,8.929174423217773,89.87432098388672,1.3030059337615967,62.80845260620117,5.9612507820129395,64.33977508544922,8.549221992492676,76.02554321289062,1.1246063709259033,137.07757568359375,0.6026934385299683,67.75411224365234,0.054863147,96.6685791,-3.722265482,65.74513244628906,-0.994969368,89.35256958007812,-1.800288796,113.52056884765625,blues
blues.00015.wav,blues00015.png,661794,0.2696904242038727,0.094989382,0.080624022,0.002828972,1420.3651651340072,199958.97848447433,1731.1642811796812,81354.26151039774,2929.964494815835,700098.9740263968,0.063701255,0.00194099,-1.26E-05,0.004724677,-8.70E-05,0.002335563,99.38401442307692,-238.5155334,4378.723633,120.11017608642578,728.7022705078125,-4.229358673,978.7587280273438,42.29069519042969,383.4174805,5.928563117980957,298.76226806640625,13.917267799377441,117.41576385498047,5.357867718,119.50599670410156,1.8955572843551636,143.87635803222656,-16.93667603,89.84027862548828,12.350621223449707,76.24281311035156,3.9459798336029053,81.62143707,-1.393584847,60.97874450683594,0.019285233691334724,60.57313919067383,3.5883965492248535,89.43311309814453,-4.500910282,101.88969421386719,-5.540557861,77.4107666,-6.887469292,93.53094482421875,-4.823251724,65.71670532226562,1.7473667860031128,78.39036560058594,-1.882196426,131.13827514648438,blues
blues.00016.wav,blues00016.png,661794,0.30418556928634644,0.09849298,0.081471749,0.002641043,1454.9639409753456,152317.12353184872,1825.7979596938358,116774.73569914466,3009.460817412268,1010620.0146504345,0.061344061,0.001418798,-2.35E-05,0.004507206,-0.000109743,0.002415149,198.76802884615384,-233.7590942,4963.079102,120.67514038085938,562.0910645,-3.174806118,1207.6260986328125,39.51847839355469,396.66937255859375,3.8183367252349854,285.4164123535156,18.837141036987305,156.15882873535156,-3.677817345,100.50188446044922,4.433138370513916,111.43025970458984,-14.96552658,101.54398345947266,17.578216552734375,102.21072387695312,1.8418718576431274,108.6203842163086,2.549421548843384,66.49481201171875,-1.233167887,65.03624725341797,8.439485549926758,64.93505859,-0.201898068,59.209625244140625,-3.894501448,77.96649169921875,-4.456850052,82.93532562,0.009553996,85.94292449951172,1.293030858039856,83.56748962402344,-2.098081112,100.87409973144531,blues
blues.00017.wav,blues00017.png,661794,0.3021239936351776,0.093345679,0.09330608,0.002150767,1088.8442297527458,231640.77780551478,1410.9842594209651,69795.44290931796,2134.9929420134863,1081720.0846632489,0.048326248912412995,0.000845165,-1.19E-05,0.006776456,-7.67E-05,0.001522402,172.265625,-245.6993713,5194.901855,140.4910888671875,800.3100586,-2.789754391,796.6677246,60.431434631347656,360.12689208984375,18.919052124023438,235.67343139648438,9.829608917236328,99.66451263427734,3.5591461658477783,118.57576751708984,0.5153716802597046,93.45030975341797,-16.38768196,129.27369689941406,6.627509593963623,105.24873352050781,7.259214401245117,96.80113220214844,-4.014427662,71.3873291,1.6021206378936768,72.96579742,5.895009517669678,78.66834259033203,-3.021469593,55.99705123901367,-4.773668766,58.39381408691406,-3.03098917,65.70928192138672,-1.994087815,65.00968933105469,-0.046753637,62.94281768798828,-3.971227169,64.71929168701172,blues
blues.00018.wav,blues00018.png,661794,0.2699322998523712,0.097657748,0.079706371,0.002956254,1537.5876985238351,193102.06004686924,2054.529510695353,145776.74136690114,3495.515006,1827899.5217823065,0.056141769987432324,0.001722205,-4.58E-05,0.006933582,-0.000198296,0.001052873,83.35433467741936,-252.4930115,2874.313477,104.9371109008789,603.6761474609375,15.33231258392334,662.7856445,42.666969299316406,163.33042907714844,6.783058166503906,93.03133392333984,21.605682373046875,117.29708099365234,-1.297840834,73.32648468017578,5.675407409667969,100.60262298583984,-16.63263512,125.6936035,12.173103332519531,123.52711486816406,-1.947284937,52.00103759765625,1.9508440494537354,64.87306976,-0.890319288,48.80571365356445,7.770523548126221,71.56359100341797,2.3802430629730225,101.95711517333984,1.775405764579773,93.13484954833984,1.325362205505371,132.1228027,3.609511613845825,182.36727905273438,4.907691002,151.66177368164062,-2.655459166,96.43664551,blues
blues.00019.wav,blues00019.png,661794,0.25732481479644775,0.095963299,0.097659752,0.002575091,1195.4703757774469,249522.9412,1481.3188804548597,46970.54320427834,2235.264725474913,1208028.7244568255,0.058886039,0.001798326,-2.59E-05,0.006598067,-0.000166766,0.002578083,123.046875,-236.6567535,5578.513672,138.4092559814453,536.3730469,-4.912910938,1166.863281,47.629173278808594,312.3464050292969,5.184200763702393,467.4169616699219,8.876614570617676,91.73295593261719,0.5138149261474609,97.68892669677734,-3.804673195,159.38943481445312,-14.98887062,77.45317840576172,10.417068481445312,104.73162841796875,-0.333638072,134.6160888671875,0.7759842872619629,80.59162139892578,1.7773184776306152,77.99486541748047,4.232987403869629,73.67292785644531,-0.467841685,63.29542541503906,-6.105214119,80.70591735839844,-5.390518665,95.49255371,-1.341213584,92.58077239990234,-3.723018885,72.48702239990234,-4.364776611,66.89279174804688,blues
blues.00020.wav,blues00020.png,661794,0.3026116192340851,0.094329134,0.075474493,0.002498623,1390.3015575567933,102976.48428493673,1911.3145801760027,88916.80173303433,3006.1717163935614,945949.5195886401,0.052586342,0.000616229,-5.77E-06,0.004551549,-8.91E-05,0.001486271,135.99917763157896,-230.3576508,2988.245117,127.07833099365234,397.44427490234375,7.123446464538574,601.9910278320312,39.774898529052734,175.59005737304688,1.9210494756698608,117.34488677978516,17.411779403686523,100.19035339355469,-5.619414806,79.66809082,8.249392509,69.28321838378906,-18.11688805,60.20223617553711,13.835063934326172,72.88883209228516,-3.76993227,71.59857940673828,2.5720183849334717,74.63766479492188,-4.318346024,62.68772888183594,6.806375503540039,61.94216537475586,-6.167102337,60.68162536621094,-6.198749542,50.11454391479492,-4.500183582,52.98719787597656,-1.822338104,73.48464203,-0.517100096,94.66690826416016,1.509917974472046,73.78722381591797,blues
blues.00021.wav,blues00021.png,661794,0.3211003839969635,0.10329228639602661,0.10113207995891571,0.003228397,1046.5500105240208,291480.2783535923,1481.0580892453977,70086.82817114572,1830.330592463022,1349215.1357746774,0.047907452387857694,0.002331309,-6.30E-06,0.008323918,-7.88E-05,0.002210791,99.38401442307692,-264.7225952,6342.383789,138.8684539794922,1001.5816040039062,11.194062232971191,1285.5013427734375,48.50426102,371.8259582519531,14.930756568908691,248.82496643066406,20.580284118652344,130.0345916748047,3.2070086002349854,119.9563980102539,1.2489558458328247,104.48497009277344,-15.84645653,95.33415222167969,15.978459358215332,85.21380615234375,3.3691327571868896,79.07025909423828,-1.510807037,72.01755524,1.9059252738952637,70.17162322998047,6.328380107879639,68.47445678710938,-0.993391573,82.16234588623047,-2.41945219,89.54292297363281,-3.68021512,93.90776062011719,0.4915006160736084,119.28683471679688,5.041453838348389,117.80477905273438,-0.776848793,148.47396850585938,blues
blues.00022.wav,blues00022.png,661794,0.30653679370880127,0.097999975,0.1134258508682251,0.003685632,1155.781220867788,314209.29217645945,1497.9642587628875,59015.188359968946,2169.033055847593,1332253.5737815758,0.058569959,0.002867969,-5.74E-06,0.009843897,-5.36E-05,0.003194851,95.703125,-233.9562531,6508.545898,136.1457061767578,959.8068237304688,3.324411392211914,1163.3109130859375,48.928531646728516,384.25738525390625,8.715443611,304.4117431640625,13.966021537780762,166.2252960205078,5.366596698760986,105.68460083007812,0.3995395302772522,127.88021087646484,-13.46985245,151.46453857421875,16.877717971801758,82.47953033447266,5.148091793060303,114.52391815185547,-2.249821663,77.49278259277344,3.9479072093963623,66.11287689208984,5.3164873123168945,83.24188232421875,0.8105588555335999,101.00471496582031,-1.107080698,80.26473999023438,-4.556479931,78.79222106933594,-2.430784225,100.3425293,3.3248355388641357,119.32255554199219,-0.602446556,143.32777404785156,blues
blues.00023.wav,blues00023.png,661794,0.28082266449928284,0.091156647,0.10203516483306885,0.003565879,1209.9878628924062,131778.3725562394,1497.6915639530437,51624.60782262384,2521.741260785238,610094.0415,0.052467009860788866,0.001087785,-2.36E-05,0.008690364,-0.000115363,0.00211057,184.5703125,-227.2253418,4149.078125,137.78807067871094,507.4224548339844,-14.49956799,1245.0260009765625,63.56092834472656,211.45460510253906,5.6176676750183105,153.0757598876953,11.958148002624512,95.86118317,1.9079686403274536,100.84711456298828,-1.889386773,87.95253754,-7.604216576,97.24584197998047,-2.473288059,98.32052612304688,-2.891010046,104.11444854736328,-9.433392525,87.89507293701172,-10.92921829,116.0469970703125,3.5694751739501953,69.01757049560547,4.149799823760986,77.31848145,0.088809527,45.263858795166016,-2.985964775,66.98235321044922,-1.386169076,82.63555145263672,7.541377544403076,93.39369201660156,-3.035722733,74.01445770263672,blues
blues.00024.wav,blues00024.png,661794,0.26311221718788147,0.099992849,0.08694727,0.00251056,1120.0194669331925,176458.38354515223,1447.8898990912112,53783.80603954127,2323.820647839327,1140579.4042218493,0.047276048,0.001078994,-6.32E-06,0.006556988,-9.88E-05,0.001711179,103.359375,-274.3658142,5918.534668,130.4112548828125,500.31243896484375,-6.351286888,1343.7720947265625,70.40298461914062,311.1387939453125,13.26972770690918,230.3588867,9.473775863647461,155.54794311523438,7.735329627990723,121.56206512451172,-1.234966397,150.2664031982422,-0.572390199,94.13539123535156,-2.303354263,68.87449645996094,3.7735159397125244,76.87062836,0.075612076,73.60943603515625,-0.938971817,126.63776397705078,2.2962253093719482,63.16197204589844,4.294117450714111,69.61573791503906,-1.661213994,47.87080001831055,-10.43942451,49.083866119384766,-6.793103218,39.41693878173828,-1.065777779,44.219112396240234,-1.583886147,83.63672637939453,blues
blues.00025.wav,blues00025.png,661794,0.29095974564552307,0.091075696,0.089215219,0.003113222,1109.3527843880802,138699.68824639297,1463.217701555025,37692.267055427365,2243.3417583562937,838237.5909233721,0.051697390999613305,0.001339266,-8.26E-06,0.006751272,-2.33E-06,0.001711493,92.28515625,-249.2845612,3980.260986328125,131.0046844482422,338.3415832519531,0.67143476,1579.1260986328125,66.70393371582031,298.3699645996094,17.91480255126953,183.41812133789062,4.621685981750488,173.21458435058594,6.613105297088623,96.46345520019531,1.2425212860107422,98.25904083251953,1.4125672578811646,75.65875244140625,-1.589807868,91.90690612792969,-0.981921494,101.57366943359375,-3.575791121,85.14086914,-2.9269557,86.28298187,4.600675582885742,62.420631408691406,7.4806060791015625,91.65933227539062,-0.187531441,100.64895629882812,-2.823468924,87.40756989,-2.675380707,77.59825134277344,0.7406139969825745,76.06105041503906,-0.530982077,67.63002777,blues
blues.00026.wav,blues00026.png,661794,0.2783784568309784,0.095014669,0.077110194,0.005945713,1198.4590845429223,161879.86399984197,1573.5002754703662,84832.42179442021,2477.275945747535,994270.4002301504,0.051972686,0.001486869,-3.20E-05,0.008413441,-6.37E-05,0.001918068,83.35433467741936,-284.8483887,6201.416504,108.74954986572266,676.8225098,9.129683494567871,1447.732177734375,51.251312255859375,294.6149902,18.123716354370117,210.46511840820312,7.632777214050293,181.73895263671875,8.775374412536621,121.51287841796875,2.3653817176818848,103.18892669677734,0.019261148,93.41172790527344,2.2369275093078613,106.55638885498047,4.190629005432129,84.38259887695312,-3.304581404,97.56175994873047,1.6140482425689697,68.65952301,2.691864252090454,74.71231842041016,3.3761279582977295,93.72638702392578,3.2927868366241455,116.54695129394531,-4.524482727,138.1370391845703,0.4967203438282013,105.84722137451172,5.921975135803223,140.87149047851562,3.2145402431488037,170.0788116455078,blues
blues.00027.wav,blues00027.png,661794,0.28870731592178345,0.094127804,0.095810153,0.002195352,1391.8419520071109,200234.03074303086,1494.954574989432,43476.23437848083,2811.698414388776,541206.8790100182,0.072414413,0.002545687,-1.52E-05,0.00774115,-8.76E-05,0.001523694,92.28515625,-228.1670837,2816.117188,130.33966064453125,688.7937012,-23.310709,927.4036254882812,70.2002182,397.6061096191406,1.1293261051177979,181.8854217529297,7.589113235473633,153.77053833007812,0.9033954739570618,100.21763610839844,1.9944435358047485,88.25128936767578,-6.158844471,61.87327194213867,-9.380717278,86.13019561767578,-2.563574791,107.85978698730469,-4.521847725,58.94679260253906,-0.26998648,67.74782562,0.1704513132572174,57.07415008544922,-1.528730392,79.63384246826172,1.467687726020813,80.53346252441406,-6.980843544,65.04221344,-8.324485779,91.81678009033203,4.240888595581055,119.63904571533203,0.9917383193969727,132.02056884765625,blues
